,yr_released,report_year,supervising_dist,release_type,race_ethnicity,age_released,sex,crime_class,crime_type,crime_subtype,recidivist,target_pop
7870,2012,2015,ISC,Parole,Black - Non-Hispanic,Under 25,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
7871,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,Yes
7872,2012,2015,8JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Drug,Drug Possession,Yes,Yes
7873,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,No
7874,2012,2015,5JD,Special Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Sex,No,Yes
7875,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,No
7876,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,No
7877,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,No
7878,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,No
7879,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,No
7880,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,No
7881,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Other Drug,Yes,Yes
7882,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Robbery,No,No
7883,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Robbery,No,No
7884,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Property,Theft,Yes,No
7885,2012,2015,4JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
7886,2012,2015,6JD,Parole,White - Non-Hispanic,55 and Older,Male,Felony - Enhancement to Original Penalty,Public Order,OWI,No,Yes
7887,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Traffic,No,Yes
7888,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Vandalism,No,Yes
7889,2012,2015,6JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,Yes,Yes
7890,2012,2015,6JD,Parole,White - Hispanic,45-54,Male,D Felony,Public Order,OWI,No,Yes
7891,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,Yes
7892,2012,2015,1JD,Parole,Black - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,Yes,Yes
7893,2012,2015,5JD,Special Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,Yes,Yes
7894,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Female,D Felony,Violent,Assault,Yes,No
7895,2012,2015,2JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Property,Burglary,Yes,Yes
7896,2012,2015,6JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Drug Possession,Yes,Yes
7897,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Forgery/Fraud,No,No
7898,2012,2015,8JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Public Order,OWI,No,Yes
7899,2012,2015,6JD,Special Sentence,American Indian or Alaska Native - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Sex,No,Yes
7900,2012,2015,6JD,Parole,American Indian or Alaska Native - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,Yes
7901,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
7902,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
7903,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,No
7904,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,No
7905,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,No
7906,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,No
7907,2012,2015,5JD,Parole,White - Hispanic,Under 25,Male,D Felony,Drug,Trafficking,Yes,Yes
7908,2012,2015,7JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,Yes
7909,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,Weapons,No,No
7910,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Public Order,Weapons,No,No
7911,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Public Order,Weapons,No,No
7912,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,No
7913,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,No
7914,2012,2015,,Discharged – End of Sentence,White - Hispanic,25-34,Male,C Felony,Violent,Other Violent,No,No
7915,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Violent,Sex,Yes,No
7916,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,No
7917,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,Yes
7918,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Female,D Felony,Violent,Murder/Manslaughter,No,No
7919,2012,2015,8JD,Parole,White - Non-Hispanic,55 and Older,Male,Felony - Enhancement to Original Penalty,Public Order,OWI,No,Yes
7920,2012,2015,6JD,Parole,White - Non-Hispanic,25-34,Female,C Felony,Violent,Robbery,No,Yes
7921,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,No
7922,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,No
7923,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,No
7924,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,No
7925,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,No
7926,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,No
7927,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes,No
7928,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,55 and Older,Male,D Felony,Property,Burglary,Yes,No
7929,2012,2015,2JD,Special Sentence,White - Non-Hispanic,35-44,Male,C Felony,Violent,Sex,Yes,Yes
7930,2012,2015,1JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,Yes,Yes
7931,2012,2015,1JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,No,No
7932,2012,2015,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Weapons,No,Yes
7933,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
7934,2012,2015,,Discharged – End of Sentence,,25-34,Male,D Felony,Property,Theft,No,No
7935,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,No
7936,2012,2015,2JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,Yes
7937,2012,2015,2JD,Parole,Black - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,Yes
7938,2012,2015,,Discharged – End of Sentence,White - Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
7939,2012,2015,,Discharged – End of Sentence,White - Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
7940,2012,2015,,Discharged – End of Sentence,White - Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
7941,2012,2015,,Discharged – End of Sentence,White - Hispanic,25-34,Male,D Felony,Violent,Assault,No,No
7942,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Female,D Felony,Drug,Other Drug,No,No
7943,2012,2015,,Discharged – End of Sentence,Asian or Pacific Islander - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,No
7944,2012,2015,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Drug Possession,No,Yes
7945,2012,2015,3JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
7946,2012,2015,3JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
7947,2012,2015,3JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
7948,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
7949,2012,2015,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Vandalism,Yes,Yes
7950,2012,2015,5JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Property,Theft,Yes,Yes
7951,2012,2015,2JD,Special Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,Yes,Yes
7952,2012,2015,2JD,Special Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,Yes,Yes
7953,2012,2015,,Parole,White - Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
7954,2012,2015,,Parole,White - Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
7955,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,Yes,Yes
7956,2012,2015,4JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,Yes
7957,2012,2015,3JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,No,No
7958,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Other Drug,No,Yes
7959,2012,2015,7JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,Weapons,No,Yes
7960,2012,2015,7JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,Weapons,No,Yes
7961,2012,2015,6JD,Special Sentence,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,Yes,Yes
7962,2012,2015,7JD,Special Sentence,Black - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,No,Yes
7963,2012,2015,5JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,Yes,Yes
7964,2012,2015,5JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,Yes,Yes
7965,2012,2015,5JD,Parole,White - Non-Hispanic,55 and Older,Male,C Felony,Drug,Trafficking,No,Yes
7966,2012,2015,5JD,Parole,White - Non-Hispanic,55 and Older,Male,C Felony,Drug,Trafficking,No,Yes
7967,2012,2015,ISC,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
7968,2012,2015,ISC,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
7969,2012,2015,ISC,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
7970,2012,2015,ISC,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
7971,2012,2015,3JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Property,Theft,No,Yes
7972,2012,2015,ISC,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
7973,2012,2015,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,No
7974,2012,2015,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,No
7975,2012,2015,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,No,No
7976,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,Under 25,Male,D Felony,Property,Forgery/Fraud,No,No
7977,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,Yes
7978,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Female,D Felony,Property,Vandalism,Yes,Yes
7979,2012,2015,ISC,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,Yes,Yes
7980,2012,2015,8JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Sex,Yes,Yes
7981,2012,2015,6JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
7982,2012,2015,6JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
7983,2012,2015,6JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
7984,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,OWI,Yes,No
7985,2012,2015,ISC,Parole,Black - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Drug,Drug Possession,No,Yes
7986,2012,2015,,Discharged – End of Sentence,,35-44,Male,Aggravated Misdemeanor,Violent,Sex,No,No
7987,2012,2015,5JD,Parole,White - Hispanic,Under 25,Male,D Felony,Other,Other Criminal,No,No
7988,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,Yes
7989,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Property,Theft,Yes,No
7990,2012,2015,2JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,Yes
7991,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Arson,No,No
7992,2012,2015,5JD,Parole,Black - Non-Hispanic,Under 25,Male,B Felony,Other,Other Criminal,Yes,Yes
7993,2012,2015,8JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Public Order,OWI,No,Yes
7994,2012,2015,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Forgery/Fraud,No,Yes
7995,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,Yes
7996,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,Yes
7997,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,No
7998,2012,2015,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,Yes
7999,2012,2015,ISC,Parole,Black - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
8000,2012,2015,6JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Property,Burglary,No,Yes
8001,2012,2015,4JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
8002,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Property,Forgery/Fraud,No,Yes
8003,2012,2015,ISC,Parole,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Sex,No,Yes
8004,2012,2015,7JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,Yes,Yes
8005,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
8006,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
8007,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,No
8008,2012,2015,7JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,Yes
8009,2012,2015,7JD,Special Sentence,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,Yes,Yes
8010,2012,2015,2JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
8011,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Drug,Trafficking,No,No
8012,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,D Felony,Property,Forgery/Fraud,Yes,No
8013,2012,2015,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Other,Other Criminal,No,Yes
8014,2012,2015,6JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Other Violent,Yes,Yes
8015,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,25-34,Male,C Felony,Public Order,Sex Offender Registry/Residency,No,No
8016,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,55 and Older,Female,B Felony,Drug,Trafficking,No,No
8017,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,No,Yes
8018,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,No,Yes
8019,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Assault,No,Yes
8020,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Public Order,OWI,Yes,No
8021,2012,2015,6JD,Parole,American Indian or Alaska Native - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,Yes,No
8022,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Property,Vandalism,Yes,No
8023,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
8024,2012,2015,4JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,No,Yes
8025,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Weapons,Yes,No
8026,2012,2015,4JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
8027,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,55 and Older,Male,C Felony,Violent,Robbery,No,No
8028,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,55 and Older,Male,C Felony,Violent,Robbery,No,No
8029,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,55 and Older,Male,C Felony,Violent,Robbery,No,No
8030,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
8031,2012,2015,ISC,Parole,White - Hispanic,Under 25,Male,C Felony,Violent,Other Violent,No,No
8032,2012,2015,5JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Property,Burglary,Yes,No
8033,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
8034,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
8035,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
8036,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,No
8037,2012,2015,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Burglary,Yes,Yes
8038,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,Yes,Yes
8039,2012,2015,3JD,Special Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,No,Yes
8040,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,B Felony,Other,Other Criminal,No,No
8041,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,No,Yes
8042,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,No,Yes
8043,2012,2015,7JD,Parole,White - Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
8044,2012,2015,6JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Public Order,OWI,No,Yes
8045,2012,2015,1JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Public Order,OWI,No,No
8046,2012,2015,3JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Drug,Drug Possession,No,Yes
8047,2012,2015,3JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Drug,Drug Possession,No,Yes
8048,2012,2015,7JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,Yes,Yes
8049,2012,2015,2JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Murder/Manslaughter,No,Yes
8050,2012,2015,2JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Murder/Manslaughter,No,Yes
8051,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,C Felony,Public Order,Sex Offender Registry/Residency,No,No
8052,2012,2015,7JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,Yes,Yes
8053,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8054,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8055,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8056,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8057,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8058,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8059,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8060,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
8061,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
