,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,crime_class_map,race_ethnicity_map,release_type_map,recidivist_map,target_pop_map,sex_map,age_released_map
8249,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8250,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8251,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8252,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8253,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8254,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8255,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8256,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8257,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8258,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8259,2012,2015,White - Non-Hispanic,35-44,B Felony,Drug,Trafficking,Parole,5JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,2
8260,2012,2015,White - Non-Hispanic,55 and Older,D Felony,Property,Burglary,Parole,ISC,No,Yes,Male,D Felony,White,Paroled,0,1,0,4
8261,2012,2015,Black - Non-Hispanic,25-34,C Felony,Violent,Robbery,Parole,6JD,No,Yes,Male,C Felony,Black,Paroled,0,1,0,1
8262,2012,2015,Black - Non-Hispanic,25-34,C Felony,Violent,Robbery,Parole,6JD,No,Yes,Male,C Felony,Black,Paroled,0,1,0,1
8263,2012,2015,Black - Non-Hispanic,25-34,C Felony,Violent,Robbery,Parole,6JD,No,Yes,Male,C Felony,Black,Paroled,0,1,0,1
8264,2012,2015,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Property,Burglary,Parole,2JD,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,1,0,3
8265,2012,2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,1JD,Yes,No,Male,C Felony,White,Paroled,1,0,0,1
8266,2012,2015,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Violent,Sex,Special Sentence,1JD,No,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,0,1,0,4
8267,2012,2015,White - Non-Hispanic,45-54,D Felony,Property,Theft,Parole,7JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,3
8268,2012,2015,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Parole,ISC,No,Yes,Female,Aggravated Misdemeanor,Black,Paroled,0,1,1,2
8269,2012,2015,Black - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole,1JD,Yes,Yes,Male,C Felony,Black,Paroled,1,1,0,1
8270,2012,2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,1
8271,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,5JD,Yes,No,Female,D Felony,White,Paroled,1,0,1,1
8272,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Parole,5JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,0
8273,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Parole,5JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,0
8274,2012,2015,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,8JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,Black,Paroled,1,1,0,1
8275,2012,2015,White - Hispanic,45-54,B Felony,Violent,Murder/Manslaughter,Parole,5JD,No,Yes,Male,B Felony,Hispanic,Paroled,0,1,0,3
8276,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,5JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,2
8277,2012,2015,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,1,0,0,1
8278,2012,2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,1
8279,2012,2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Parole,ISC,No,Yes,Female,Aggravated Misdemeanor,White,Paroled,0,1,1,0
8280,2012,2015,White - Non-Hispanic,Under 25,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,Yes,No,Male,D Felony,White,Discharged - End of Sentence,1,0,0,0
8281,2012,2015,White - Non-Hispanic,35-44,C Felony,Violent,Sex,Parole,8JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,2
8282,2012,2015,Black - Non-Hispanic,55 and Older,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,4
8283,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,Yes,Yes,Male,Aggravated Misdemeanor,Black,Paroled,1,1,0,3
8284,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,1
8285,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,1
8286,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,1
8287,2012,2015,White - Non-Hispanic,45-54,D Felony,Drug,Drug Possession,Parole,2JD,No,Yes,Female,D Felony,White,Paroled,0,1,1,3
8288,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,ISC,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,0
8289,2012,2015,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,1,0,0,2
8290,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8291,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8292,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8293,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8294,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8295,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8296,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8297,2012,2015,Black - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,3
8298,2012,2015,White - Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,ISC,No,Yes,Male,C Felony,Hispanic,Paroled,0,1,0,0
8299,2012,2015,White - Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,ISC,No,Yes,Male,C Felony,Hispanic,Paroled,0,1,0,0
8300,2012,2015,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Drug Possession,Discharged – End of Sentence,unknown,No,No,Male,Felony - Enhancement to Original Penalty,White,Discharged - End of Sentence,0,0,0,2
8301,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole,5JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,2
8302,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Vandalism,Parole,2JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,1
8303,2012,2015,Black - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,1JD,No,No,Male,D Felony,Black,Paroled,0,0,0,1
8304,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Burglary,Parole,1JD,Yes,Yes,Male,Aggravated Misdemeanor,White,Paroled,1,1,0,2
8305,2012,2015,Black - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,5JD,No,Yes,Male,C Felony,Black,Paroled,0,1,0,1
8306,2012,2015,Black - Non-Hispanic,25-34,C Felony,Property,Theft,Parole,5JD,No,Yes,Male,C Felony,Black,Paroled,0,1,0,1
8307,2012,2015,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Violent,Sex,Discharged – End of Sentence,unknown,No,No,Male,Felony - Enhancement to Original Penalty,Black,Discharged - End of Sentence,0,0,0,1
8308,2012,2015,White - Hispanic,Under 25,C Felony,Violent,Assault,Parole,ISC,No,No,Male,C Felony,Hispanic,Paroled,0,0,0,0
8309,2012,2015,White - Hispanic,Under 25,C Felony,Drug,Trafficking,Parole,ISC,Yes,Yes,Male,C Felony,Hispanic,Paroled,1,1,0,0
8310,2012,2015,Black - Non-Hispanic,35-44,C Felony,Violent,Robbery,Discharged – End of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,2
8311,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8312,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8313,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8314,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8315,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8316,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8317,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8318,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8319,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8320,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8321,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8322,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8323,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8324,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8325,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8326,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8327,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged – End of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
8328,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,2
8329,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,No,No,Female,D Felony,White,Discharged - End of Sentence,0,0,1,2
8330,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,No,No,Female,D Felony,White,Discharged - End of Sentence,0,0,1,2
8331,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,No,No,Female,D Felony,White,Discharged - End of Sentence,0,0,1,2
8332,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,No,No,Female,D Felony,White,Discharged - End of Sentence,0,0,1,2
8333,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,No,No,Female,D Felony,White,Discharged - End of Sentence,0,0,1,2
8334,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,No,No,Female,D Felony,White,Discharged - End of Sentence,0,0,1,2
8335,2012,2015,Black - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole,1JD,No,Yes,Female,D Felony,Black,Paroled,0,1,1,1
8336,2012,2015,White - Hispanic,Under 25,D Felony,Violent,Sex,Special Sentence,ISC,No,Yes,Male,D Felony,Hispanic,Special Sentence,0,1,0,0
8337,2012,2015,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,1,1,0,1
8338,2012,2015,American Indian or Alaska Native - Non-Hispanic,Under 25,D Felony,Property,Theft,Parole,ISC,No,No,Male,D Felony,American Native,Paroled,0,0,0,0
8339,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,Yes,No,Female,D Felony,White,Discharged - End of Sentence,1,0,1,1
8340,2012,2015,White - Hispanic,35-44,B Felony,Violent,Robbery,Special Sentence,4JD,No,Yes,Male,B Felony,Hispanic,Special Sentence,0,1,0,2
8341,2012,2015,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Violent,Robbery,Discharged – End of Sentence,unknown,No,No,Male,Felony - Enhancement to Original Penalty,White,Discharged - End of Sentence,0,0,0,1
8342,2012,2015,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,Yes,Yes,Female,Felony - Enhancement to Original Penalty,White,Paroled,1,1,1,2
8343,2012,2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole,5JD,No,No,Male,D Felony,White,Paroled,0,0,0,0
8344,2012,2015,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,1,0,0,0
8345,2012,2015,Black - Non-Hispanic,45-54,C Felony,Property,Burglary,Parole,1JD,Yes,Yes,Male,C Felony,Black,Paroled,1,1,0,3
8346,2012,2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,1JD,No,Yes,Female,D Felony,White,Paroled,0,1,1,1
8347,2012,2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole,1JD,No,Yes,Female,D Felony,White,Paroled,0,1,1,1
8348,2012,2015,White - Hispanic,45-54,D Felony,Property,Theft,Parole,ISC,No,No,Male,D Felony,Hispanic,Paroled,0,0,0,3
8349,2012,2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,3
8351,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Female,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,1,2
8352,2012,2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Female,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,1,2
8353,2012,2015,American Indian or Alaska Native - Non-Hispanic,Under 25,Aggravated Misdemeanor,Drug,Other Drug,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,American Native,Discharged - End of Sentence,0,0,0,0
8354,2012,2015,White - Hispanic,25-34,D Felony,Public Order,OWI,Parole,5JD,Yes,Yes,Male,D Felony,Hispanic,Paroled,1,1,0,1
8355,2012,2015,White - Non-Hispanic,Under 25,C Felony,Violent,Sex,Special Sentence,1JD,Yes,Yes,Male,C Felony,White,Special Sentence,1,1,0,0
8356,2012,2015,White - Hispanic,35-44,D Felony,Public Order,OWI,Parole,6JD,No,No,Male,D Felony,Hispanic,Paroled,0,0,0,2
8357,2012,2015,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,3
8358,2012,2015,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Parole,8JD,No,Yes,Male,B Felony,White,Paroled,0,1,0,3
8359,2012,2015,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,2
8360,2012,2015,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,2
8361,2012,2015,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole,7JD,No,Yes,Male,D Felony,White,Paroled,0,1,0,2
8362,2012,2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
8363,2012,2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
8364,2012,2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
8365,2012,2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole,3JD,No,Yes,Male,C Felony,White,Paroled,0,1,0,1
8366,2012,2015,Black - Non-Hispanic,45-54,D Felony,Property,Forgery/Fraud,Parole,5JD,No,No,Male,D Felony,Black,Paroled,0,0,0,3
8367,2012,2015,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,1,0,3
8368,2012,2015,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,1JD,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Paroled,0,1,0,3
8369,2012,2015,White - Hispanic,Under 25,D Felony,Public Order,Other Public Order,Parole,8JD,No,Yes,Male,D Felony,Hispanic,Paroled,0,1,0,0
8370,2012,2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Parole,2JD,Yes,No,Male,D Felony,White,Paroled,1,0,0,1
8371,2012,2015,White - Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,Yes,No,Male,D Felony,Hispanic,Discharged - End of Sentence,1,0,0,0
8372,2012,2015,Black - Non-Hispanic,25-34,D Felony,Violent,Other Violent,Discharged – End of Sentence,unknown,No,No,Female,D Felony,Black,Discharged - End of Sentence,0,0,1,1
8373,2012,2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,1
8374,2012,2015,White - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole,2JD,Yes,Yes,Male,C Felony,White,Paroled,1,1,0,1
8375,2012,2015,White - Non-Hispanic,25-34,C Felony,Property,Arson,Discharged – End of Sentence,unknown,No,No,Female,C Felony,White,Discharged - End of Sentence,0,0,1,1
8376,2012,2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole,2JD,Yes,Yes,Female,D Felony,White,Paroled,1,1,1,2
8377,2012,2015,American Indian or Alaska Native - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,No,No,Male,D Felony,American Native,Discharged - End of Sentence,0,0,0,1
8378,2012,2015,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Drug,Trafficking,Discharged – End of Sentence,unknown,Yes,No,Male,Felony - Enhancement to Original Penalty,White,Discharged - End of Sentence,1,0,0,2
8379,2012,2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,3
8380,2012,2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,3
8381,2012,2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,3
8382,2012,2015,Asian or Pacific Islander - Non-Hispanic,35-44,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,No,No,Female,D Felony,Asian or Pacific Islander,Discharged - End of Sentence,0,0,1,2
8383,2012,2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole,2JD,Yes,Yes,Male,D Felony,White,Paroled,1,1,0,1
8384,2012,2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,0
